پول پیش,اجاره,متراژ,سال ساخت,تعدار اتاق,آسانسور,پارکینگ,انباری,توضیحات,لینک
۲۵۰٬۰۰۰٬۰۰۰ تومان,مجانی,۵۱,۱۳۸۰,۱,False,False,True,"تک واحدی
خوش نقشه
موقعیت ملک بسیار عالی
نور عالی
دسترسی بسیار آسان به مترو و BRT
ملک تخلیه آماده تحویل
غیر قابل تبدیل
فایلهای  مشابه با مبالغ شما موجود میباشد
       املاک آرش
برای بازدید نیاز به تماس نیست 
کلید داریم 
تقاطع آذربایجان گلشن املاک آرش",https://divar.ir/v/-/gYL51Vc7
یک,۸۰٬۰۰۰٬۰۰۰ تومان,۶۵,۶۵,قبل از ۱۳۷۰,False,False,True,خانه ۶۵ متری بهر خ دامپزشکی کاملا بازسازی شده کف سرامیک کابینت امبی اف نورگیر ازدوطرف نزدیک به تره بارومتروی استا دمعین اماده تخلیه با سرویس فرنگی وایرانی برای سوالات بشتر تماس حاصل فرمایدمناسب زوج یا خانم کارمند دانشجو یادفتر کارفوری,https://divar.ir/v/-/gYLV95bX
۲۰۰٬۰۰۰٬۰۰۰ تومان,۳٬۲۰۰٬۰۰۰ تومان,۶۳,۱۳۹۲,۱,False,True,True,"//////  املاک بزرگ آینده ///////

فول بازسازی شده

۶۳ متر تک خواب خوش نقشه بدون پرتی 
پذیرایی مربع ونورگیر عالی

اتاق خواب بزرگ وتخت خور
کمددیواری جادار

کابینت mdf ترک
انباری سندی

پارکینگ سندی غیر مزاحم

۳ طبقه تک واحدی
براصلی 

دسترسی آسان به مترو وبی آرتی ومراکز خرید

لطفا بابت هماهنگی با این شماره تماس گرفته شود ۰۹۱۰۰۵۹۹۶۶۲  بیگی",https://divar.ir/v/-/gYLZdxCj
۵۵۰٬۰۰۰٬۰۰۰ تومان,مجانی,۹۰,۱۴۰۰,۲,True,True,True,"۹۰ متر 
۲ خواب
طبقه سوم
فول امکانات 
پارکینگ
 آسانسور
 انباری
 بالکن 

قابل تبدیل 
نوساز کیلید نخورده 
استاد معین، ۲۱ متری جی
 
فایل های مشابه با تمام رنج قیمت ها موجود میباشد 

مشاور شما:نصیری۰۹۹۱۵۲۱۷۲۸۰",https://divar.ir/v/-/gYLpv-3G
توافقی,توافقی,۱۱۴,قبل از ۱۳۷۰,۲,False,True,True,نور و نقشه عالى,https://divar.ir/v/-/gYLhyfmu
۳۵۰٬۰۰۰٬۰۰۰ تومان,مجانی,۷۰,۱۳۷۴,۲,False,False,False,"صفر تا صد بازسازی شده 
دو خوابه
طبقه دوم سندی
خوش نقشه
نور بسیار عالی
کمد دیواری فراوان
بالکن
کابینت هایگلاس
گاز رومیزی
موقعیت ملک بسیار عالی
دسترسی آسان به BRT
غیر قابل تبدیل
ملک تخلیه آماده تحویل
       املاک آرش
فایلهای مشابه با مبالغ شما موجود میباشد 
تقاطع آذربایجان گلشن املاک آرش",https://divar.ir/v/-/gYLxVUE5
۶۰۰٬۰۰۰٬۰۰۰ تومان,مجانی,۱۳۰,۱۳۸۵,۳,False,True,True,"۱۳۰متر 
سه خوابه
طبقه همکف
کابینت کامل، گاز رومیزی وهود
پارکینگ
حیاط اختصاصی
آماده تحویل
بازسازی کامل
ودیعه۶۰۰ میلیون
رهن کامل
رضایی دهقان
بهترین لوکیشن 
دسترسی به مترو وبی ارتی",https://divar.ir/v/-/gYKVPIEX
۳۲۰٬۰۰۰٬۰۰۰ تومان,مجانی,۶۰,۱۳۹۱,۲,False,True,True,"باسلام 
✅یک واحد ۶۰ متری دوخوابه
✅طبقه دوم واقعی 
✅نورگیر عالی 
✅کابینت های گلاس 
✅کمد دیواری 
✅حمام مستر (دارای سرویس بهداشتی فرنگی)
✅تراس
✅انباری
✅خوش نقشه 
✅ساختمانی آرام و دنج
✅فول بازسازی شده (چند روز پیش نقاشی شده است) ❎❎❎پارکینگ غیر مزاحم❎❎❎
✅گذر پهن و عالی و آرام
✅دسترسی آسان به مترو، بی آرتی، فروشگاه و.... 
✅فقط به خانواده دو یا سه نفره رهن داده می شود. 
✅ملک فوق واقع در خیابان قصرالدشت (بالای خیابان امام خمینی) می باشد.
❎❎❎فقط خانواده تماس بگیرند❎❎❎",https://divar.ir/v/-/gYL9Di9M
۳۶۰٬۰۰۰٬۰۰۰ تومان,مجانی,۶۰,۱۳۹۲,۱,True,False,False,"آپارتمان چهار طبقه تک واحدی همسایه های خوب و آرام
خیابان آذربایجان گلشن جنوبی لطفا املاک تماس نگیرید",https://divar.ir/v/-/gYLFD3Pm
۴۰۰٬۰۰۰٬۰۰۰ تومان,۲٬۰۰۰٬۰۰۰ تومان,۷۰,۱۳۹۱,۲,False,True,True,"70متری 
دوخوابه
پارکینگ
انباری
تک واحدی
پاسیو ده متری مسقف
کابینت mdf نو و کابینت فراوان.سوپرمارکت
منطقه و ساختمان  آرام و دنج
نزدیک مترو
نزدیک اتوبوس brt
نزدیک مراکز خرید و رفاهی
نقاشی شده
بسیار تمیز 
فقط خانواده کم جمعیت
املاک حامی جیحون بین مرتضوی و کمیل جنب بانک کشاورزی املاک حامی",https://divar.ir/v/-/gYKN_QpB
۱۸۵٬۰۰۰٬۰۰۰ تومان,۳٬۵۰۰٬۰۰۰ تومان,۶۲,۱۳۸۹,۲,False,False,True,"آپارتمان ۶۲ متری 
یک خواب با بهترین لوکشن منطقه 
یکی از بهترین کوچه های اذربایجان 
دسترسی به مترو وبی آرتی دو دیقه ایی به
بازار خرید دسترسی آسان 
بهترین کوچه اذربایجان 
مکان آرام دنج مناسب برای خانواده 
املاک تات
۰۹۱۰۷۸۰۲۳۹۱
قبادی",https://divar.ir/v/-/gYLVQMNM
۱۵۰٬۰۰۰٬۰۰۰ تومان,۳٬۵۰۰٬۰۰۰ تومان,۶۳,۱۳۸۹,۲,False,False,True,"فوری فوری فوری
نزدیک مترو 

الویت بااولین تماس

مشاور قیاثی",https://divar.ir/v/-/gYKprQHx
۷۰٬۰۰۰٬۰۰۰ تومان,۵٬۱۰۰٬۰۰۰ تومان,۵۴,۱۳۹۰,۱,False,False,True,"۳ طبقه تکواحدی ( ط ۲/۵ ) 
انباری بزرگ ۴ متر
کابینت MDF
بالکن 
حمام مستر 
کمد دیواری بزرگ 
پذیرایی مربع و پرده خور 
نورگیر جنوبی و آفتابگیر 
دسترسی تا مترو و‌خیابان آزادی پیاده ۲ دقیقه 
بهترین لوکیشن منطقه خیابان لعل آخر 
واحد تخلیه میباشد و آماده عقد قرارداد

آدرس املاک : استاد معین ، لعل آخر ، جنب‌بوستان لعل‌آخر ، پلاک",https://divar.ir/v/-/gYK1tn3L
۱۰۰٬۰۰۰٬۰۰۰ تومان,۳٬۱۰۰٬۰۰۰ تومان,۴۷,۱۳۹۰,۱,False,False,True,"لوکیشن تاپ 

اماده سکونت 

مشاور تخصصی منطقه 

سبحان۰۹۳۹۶۸۹۸۶۴۵",https://divar.ir/v/-/gYKVqLaU
۳۳۰٬۰۰۰٬۰۰۰ تومان,۱٬۰۰۰٬۰۰۰ تومان,۸۵,۱۴۰۰,۲,True,True,True,"۸۵متر
دوخواب

نوساز کلید نخورده
تمامی نصبیات انجام شده است

پارکینگ 
انباری 
آسانسور
 بالکن
کمد دیواری
دسترسی عالی

خ هاشمی بین استادمعین و ۲۱متری جی

فایل های مشابه با هر توان مالی موجود است.",https://divar.ir/v/-/gYKde_aI
دو,۱۰۰٬۰۰۰٬۰۰۰ تومان,۱۲۰,۱۷۶,قبل از ۱۳۷۰,True,True,True,طبقه اول از دو طبقه اجاره داده مى شود,https://divar.ir/v/-/gYKl6L-9
۲۷۰٬۰۰۰٬۰۰۰ تومان,مجانی,۶۰,۱۳۸۵,۲,False,False,True,"۶۰متری دوخوابه شیک.   قلب آذربایجان


✓.ط سوم
   ✓ ۴ط تکواحدی
✓بالکن
 ✓ انباری سندی
  ✓کابینت ام دی اف
✓کف سرامیک
✓بازسازی شده و بسیار تمیز
✓تخلیه
                  ✓غرق نور
✓خوش نقشه و بسیار شیک
✓در محیطی دنج و آروم
✓قابل تبدیل. به 150 پیش 3/500 اجاره
               ✓خانواده و مجرد موجه 

✓عجله کنید.     با ما تماس بگیرید✓

متخصص شما در امور ملکی تان

۰۹۳۹۷۹۷۷۴۰۰
۰۹۱۹۵۵۹۴۲۵۲",https://divar.ir/v/-/gYKFa1_f
۳۷۵٬۰۰۰٬۰۰۰ تومان,مجانی,۸۷,۱۳۹۹,۲,True,True,True,"87متر 

نور و نقشه بینظیر 

بهترین لوکیشن 

دسترسی فوق العاده 

گذر پهن 

کامل نقاشی شده 

پارکینگ
آسانسور

بالکن 
انباری

گازرومیزی
هود",https://divar.ir/v/-/gYJNZGUo
دو,۱۰۰٬۰۰۰٬۰۰۰ تومان,۱۳۵,۱۹۰,قبل از ۱۳۷۰,True,True,True,"با سلام
135متر در طبقه اول 
فول پارکینگ وانباری 
کف موزاییک 
موقعیت محلی خوب
کابینت فلز 
2طبقه
ورودی کامل
اماده تخلیه
دامپزشکی بعد از جیحون پلاک590
مشاور شما وطن دوست
09190157754 
66372392خانم کاظمی",https://divar.ir/v/-/gYKhqk8O
۱۰۰٬۰۰۰٬۰۰۰ تومان,۴٬۰۰۰٬۰۰۰ تومان,۵۵,۱۳۸۵,۱,False,False,True,"آپارتمان 

۵۵ متری 
انباری 
بالکن 

 
کابینت ام دی اف هایگلاس 
گاز رومیزی 
هود
سالن مربع 
خوش نقشه 
کمد دیواری 
ایفون تصویری 


مناسب خانواده زوج مجرد موجه 

دسترسی به مترو رودکی و بی ارتی نواب کمتر از ۳ دقیقه پیاده 

تخلیه 

بهترین ها رو از ما بخواهید",https://divar.ir/v/-/gYKZIuK4
۶۰٬۰۰۰٬۰۰۰ تومان,۶٬۰۰۰٬۰۰۰ تومان,۴۰,۱۳۸۵,۱,False,False,False,"طبقه اول
کابینت فلز
پارکت
کمد دیواری
سرویس جدا",https://divar.ir/v/-/gYKRn2VV
۳۳۰٬۰۰۰٬۰۰۰ تومان,۴٬۵۰۰٬۰۰۰ تومان,۸۲,۱۳۹۴,۲,True,True,True,"نشانی ما و آپارتمان:
   ❗ابتدای لعل آخر از آزادی❗
شما همسایه ما هستید.▫️◽◻️

⭐✨
از ما بپرسید: «این آپارتمان با مشاعات خیره کننده، دو خواب، بسیار تمیز در لعل آخر شمالی است.»

✅2 دقیقه تا بی آر تی آزادی، خیابان خلوت و دنج
✨۸۴ متر ، فول امکانات

بهترین مشاعات منطقه
+پذیرایی پرده خور
+آفتاب و نور از جنوب و شمال
+آشپزخانه بزرگ ام دی اف
+دو خواب بزرگ
+آسانسور ایتالیایی استیل
و ⭐⭐⭐

✅بالکن
             ✅پارکینگ
                           ✅آسانسور و انباری
                                       
همکاران عزیز: فایل کاملا شخصی است، با حفظ اخلاق حرفه ای از هر گونه تماس و مراجعه حضوری در خصوص آگهی خودداری کنید.
⬇⬇⬇⬇️⬇️⬇️

✅ما دپارتمان نیستیم، املاک کفی با دو دهه سابقه فعالیت در منطقه هستیم. با شناخت کامل از ساختار اجتماعی، کیفیت ساختمان ها و ریشه اسناد «امنیت سرمایه گذاری شما را تامین می کنیم.»

----املاک اسدی-----
09122003015 علی
 09190777753 وحید
رُندِ یادت می مونه ⬆⬇
02166000055",https://divar.ir/v/-/gYJhaE41
۲۱۰٬۰۰۰٬۰۰۰ تومان,مجانی,۴۱,۱۳۸۹,۱,False,False,True,"طبقه همکف
چهارطبقه تکواحدی
پاسیو
تخلیه
دودقیقه تامترو 
بهترین لوکیشن
۲۱۰میلیون رهن کامل
غیرقابل تبدیل
 مشاورین املاک سپاس
مهندس بختیاری
۰۹۹۰۲۱۹۴۷۳۵",https://divar.ir/v/-/gYKdoHN5
۴۵۰٬۰۰۰٬۰۰۰ تومان,۳٬۰۰۰٬۰۰۰ تومان,۱۳۰,۱۳۸۰,۳,False,True,True,"املاک بزرگ سام

رهن و اجاره چسب ازادی

دو طبقه ۴ واحد خورجینی

راه پله عریض

بازسازی پس از عقد قرارداد

کارشناس منطقه: اسلامی

۰۹۹۱۲۷۹۷۱۴۹",https://divar.ir/v/-/gYFlH_kW
۲۵۰٬۰۰۰٬۰۰۰ تومان,۲۵۰٬۰۰۰ تومان,۵۵,۱۳۹۵,۱,True,False,False,"واحد تخلیه و تمام مشخصات در تصویر دوم
تماس و کلید بنگاه حمید
09129350097
66005292",https://divar.ir/v/-/gYKZB8mA
۲۰۰٬۰۰۰٬۰۰۰ تومان,۶٬۰۰۰٬۰۰۰ تومان,۷۰,۱۳۹۸,۲,True,True,True,"70متری نوساز فول امکانات تکواحدی لاکچری
 
           خوش.           آذربایجان

            مخصوص شیک نشینان

✔دوخوابه
✔شمالی
   ✔ط سوم
✔4ط تکواحدی
  ✔ کابینت ام دی اف
 ✔ گازرومیزی و هود
 ✔ کف سرامیک
✔سرویس ایرانی فرنگی
✔پارکینگ
✔   انباری
   ✔ آسانسور
✔بالکن
 ✔ داکت اسپیلت
✔تخلیه
     ✔خوش نقشه و خوش ساخت
✔نورگیری عالی. و غرق نور
      ✔ در محیطی دنج و آروم

    عجله کنید.         با ما تماس بگیرید

متخصص شما در امور ملکی تان
املاک سناتور

09195594252
09397977400",https://divar.ir/v/-/gYJZ2IcY
۳۷۰٬۰۰۰٬۰۰۰ تومان,۸۰۰٬۰۰۰ تومان,۱۰۵,۱۳۹۹,۲,True,True,True,"۱۰۵ متر اپارتمان دو خواب
فول امکانات 
پارکینگ .آسانسور  .انباری.باِلکن
یک ساله 
قابل تبدیل به ۴۰۰ رهن 
نور گیر عالی 
بهترین لوکیشن .دسترسی آزادی ۵ دقیقه
استاد معین .دامپزشکی 
املا‌ک ساعدی 
کوروش
۰۹۹۳۹۶۶۰۸۵۰",https://divar.ir/v/-/gYJlKiZH
۸۴۰٬۰۰۰٬۰۰۰ تومان,مجانی,۱۴۰,۱۴۰۰,۳,True,True,False,اپارتمان ۱۴۰ متری ۳خابه کلید نخورده استاد معین طوس غربی,https://divar.ir/v/-/gYIV2pX3
۲۰۰٬۰۰۰٬۰۰۰ تومان,مجانی,۳۸,۱۳۸۶,۱,False,False,False,"بر.طوس.قبل.قصردشت..
کابینتmdfکف.سرامیک.کمد
سه.طبقه2واحدی.مترو.BRT
شادمان.فاصله.سه دقیقه...
بازدید.به09126758826
لطفا.تماس.بگیرید...
مناسب.زوج.دانشجو.کارمند",https://divar.ir/v/-/gYBtnKKS
۲۰۰٬۰۰۰٬۰۰۰ تومان,۱٬۲۰۰٬۰۰۰ تومان,۴۵,۱۳۸۳,۱,False,False,False,واحد واقع در خیابان آزادی خیابان خوش شمالی تقاطع پرچم هست.جای پارک ماشین فراوان دسترسی آسان به همه امکانات درصورت هماهنگی برای بازدید باشماره ۰۹۳۸۲۵۴۸۸۱۵ تماس بگیرید,https://divar.ir/v/-/gYFRYPvK
۲۰۰٬۰۰۰٬۰۰۰ تومان,۳٬۵۰۰٬۰۰۰ تومان,۶۸,۱۳۹۰,۲,False,False,True,"بسم الله الرحمن الرحیم

⚜️املاک سازه مقصودی⚜️
✅آپارتمان ۶۸ متری 
✅طبقه ۱
✅انباری دارد
✅آسانسور ندارد
✅پارکینگ ندارد
✅۲ خواب
✅ساکنین بسیار آرام
✅قیمت و بازدید = تماس 
✅آدرس : طوس بین ۲۱ متری و یادگار امام
⭕️⭕️⭕️⭕️⭕️⭕️⭕️⭕️⭕️⭕️
⚜️املاک سازه مقصودی⚜️
✅خرید و فروش
✅ذهن و اجاره
✅مشارکت در ساخت 
✅انجام کلیه امور پیمانکاری و ایزوگام و قیرگونی و آسفالت
✅اخذ کد رهگیری با کمترین قیمت
✅با بیش از ۲۰ سال سابقه در ملک و املاک 
☎️شماره تلفن ثابت : ۳_۶۶۰۲۰۲۲۲_۰۲۱
شماره تلفن همراه : ۰۹۱۲۳۲۴۷۴۱۶_۰۹۲۱۷۳۲۸۹۸۰
آدرس : خیابان آزادی _ خیابان استادمعین _ خیابان طوس بعد از ۲۱ متری جی _ روبروی مسجد دوازده امام _ پلاک ۶۹۶",https://divar.ir/v/-/gYhMrgMJ
۱۰۰٬۰۰۰٬۰۰۰ تومان,۶٬۰۰۰٬۰۰۰ تومان,۶۰,۱۳۹۳,۱,True,True,False,"آپارتمان ۶۰ متری فول در خیابان آزادی 

ساختمانی خوش نقش عالی 

دسترسی عالی به مترو شادمان و استادمعین 

سالن پذیرایی خوش نفش پرده خور 

تک خاب مجزا دنیای نور 

پارکینگ بدون مزاحم سندی 

آسانسور 

تامیین کننده آب گرم پکیج

سرمایشی کولر آبی 

ساختمان ۷سال ساخت 

قابل تیدبل به ۱۴۰ تومن پیش ۵۲۰۰ اجاره 

قیمت مقطوع میباشد 

مشتری درصورت پسند تماس بگیرد 

مشاوره منطقه حق‌وردی
۰۹۳۶۴۳۴۳۱۶۳

املاک کارو",https://divar.ir/v/-/gYJRo-Wf
